1445171925 timestamp;capacitance;temperature;light
1452528232 ;315;192;-30818
1452528290 ;314;191;-30701
1452528348 ;315;191;-30763
1452528406 ;314;191;-30619
1452528464 ;312;191;-30775
1452528521 ;314;191;-30440
1452528579 ;315;191;-30528
1452528637 ;314;191;-30485
1452528695 ;314;191;-30391
1452528753 ;315;191;-30581
1452528811 ;315;191;-30118
1452528868 ;315;191;-29963
1452528926 ;314;191;-30243
1452528984 ;315;191;-30162
1452529042 ;315;191;-30304
1452529099 ;314;190;-30253
1452529157 ;314;190;-30107
1452529215 ;314;190;-30038
1452529273 ;315;190;-30249
1452529331 ;314;190;-30005
1452529389 ;314;190;-30099
1452529447 ;314;190;-29872
1452529505 ;315;190;-29988
1452529562 ;314;189;-30036
1452529620 ;313;190;-29585
1452529678 ;314;189;-29689
1452529736 ;314;189;-29585
1452529794 ;314;189;-29974
1452529851 ;313;189;-30044
1452529909 ;314;189;-29851
1452529967 ;314;189;-29766
1452530024 ;314;189;-29846
1452530082 ;314;189;-29839
1452530139 ;313;188;-29764
1452530197 ;314;189;-29873
1452530254 ;313;189;-29734
1452530312 ;313;188;-29381
1452530370 ;314;188;-29858
1452530427 ;311;188;-29772
1452530485 ;314;188;-29899
1452530543 ;314;188;-29811
1452530601 ;316;188;-29907
1452530659 ;314;188;-30010
1452530716 ;314;188;-29882
1452530774 ;313;188;-29901
1452530832 ;314;188;-30064
1452530890 ;314;188;-29542
1452530947 ;313;188;-29687
1452531005 ;314;188;-29712
1452531063 ;315;187;-29799
1452531121 ;314;187;-29820
1452531178 ;314;187;-29833
1452531236 ;315;187;-29569
1452531294 ;314;187;-29970
1452531352 ;315;187;-29725
1452531409 ;314;187;-29985
1452531467 ;314;187;-29963
1452531525 ;315;187;-29822
1452531583 ;314;187;-29493
1452531641 ;314;187;-29795
1452531698 ;314;187;-29874
1452531756 ;314;187;-29665
1452531814 ;313;187;-29642
1452531871 ;314;187;-29627
1452531929 ;315;186;-29486
1452531987 ;314;186;-29208
1452532045 ;314;186;-29438
1452532102 ;313;186;-29642
1452532160 ;315;186;-29487
1452532218 ;314;186;-29446
1452532276 ;315;186;-29533
1452532334 ;314;186;-29320
1452532392 ;314;186;-29193
1452532449 ;314;186;-29408
1452532507 ;314;186;-29047
1452532565 ;314;186;-29253
1452532623 ;314;186;-29620
1452532681 ;314;186;-29484
1452532739 ;314;186;-29383
1452532797 ;314;185;-29049
1452532854 ;314;186;-29287
1452532912 ;314;185;-29450
1452532970 ;314;185;-29590
1452533027 ;314;185;-29257
1452533085 ;314;185;-29372
1452533143 ;314;185;-29415
1452533201 ;314;185;-29568
1452533259 ;314;185;-29319
1452533317 ;314;185;-29203
1452533374 ;314;185;-29448
1452533432 ;315;185;-29275
1452533490 ;314;185;-29106
1452533548 ;314;185;-29229
1452533606 ;314;185;-29319
1452533664 ;314;185;-29324
1452533722 ;314;185;-29279
1452533779 ;314;183;-29343
1452533837 ;314;185;-29379
1452533895 ;313;185;-29263
1452533953 ;314;183;-29164
1452534010 ;313;183;-29439
1452534068 ;312;183;-29163
1452534126 ;315;183;-29329
1452534184 ;314;183;-29144
1452534242 ;314;183;-29167
1452534300 ;315;183;-29485
1452534358 ;314;183;-29603
1452534416 ;314;183;-29320
1452534474 ;314;183;-29409
1452534532 ;314;183;-29510
1452534589 ;313;183;-29494
1452534647 ;313;183;-29277
1452534705 ;314;183;-29613
1452534763 ;313;183;-29873
1452534821 ;314;183;-29271
1452534879 ;315;182;-29281
1452534936 ;315;182;-29467
1452534994 ;313;182;-29346
1452535052 ;313;182;-29332
1452535110 ;312;182;-29475
1452535167 ;315;182;-29504
1452535225 ;314;182;-29559
1452535283 ;314;182;-29854
1452535341 ;314;182;-29220
1452535398 ;314;182;-29918
1452535456 ;314;182;-29523
1452535514 ;315;182;-29970
1452535571 ;314;182;-29548
1452535629 ;314;182;-29303
1452535687 ;314;182;-29634
1452535745 ;314;182;-29253
1452535803 ;314;182;-29161
1452535861 ;313;182;-29645
1452535918 ;314;182;-29486
1452535976 ;313;182;-29355
1452536034 ;315;182;-29435
1452536092 ;314;182;-29350
1452536150 ;314;182;-29179
1452536208 ;314;182;-29520
1452536265 ;314;182;-28828
1452536323 ;314;182;-29207
1452536381 ;314;182;-29273
1452536439 ;314;182;-29114
1452536497 ;314;182;-29195
1452536555 ;313;181;-29512
1452536612 ;315;182;-28884
1452536670 ;313;182;-29267
1452536728 ;314;181;-29484
1452536785 ;314;181;-29631
1452536843 ;314;181;-29457
1452536901 ;314;181;-29637
1452536959 ;313;181;-29674
1452537017 ;313;181;-29821
1452537074 ;313;181;-29633
1452537132 ;314;181;-29515
1452537190 ;311;181;-29564
1452537248 ;314;181;-29792
1452537306 ;314;181;-29563
1452537364 ;314;181;-30064
1452537422 ;314;181;-29931
1452537480 ;314;181;-29965
1452537538 ;312;181;-29833
1452537596 ;314;181;-29763
1452537653 ;313;181;-29814
1452537711 ;313;181;-29986
1452537769 ;314;181;-29558
1452537826 ;313;181;-29685
1452537884 ;314;181;-29707
1452537942 ;313;181;-29857
1452538000 ;314;181;-29558
1452538058 ;314;181;-29439
1452538116 ;314;181;-29122
1452538174 ;314;181;-29317
1452538231 ;314;181;-29315
1452538289 ;313;181;-29371
1452538347 ;314;181;-29527
1452538405 ;314;181;-29509
1452538463 ;314;181;-29530
1452538521 ;314;181;-28858
1452538578 ;314;181;-29440
1452538636 ;314;181;-29632
1452538694 ;313;181;-29304
1452538752 ;313;181;-29654
1452538809 ;314;181;-29207
1452538867 ;314;181;-29671
1452538925 ;314;181;-29549
1452538982 ;314;181;-29739
1452539040 ;314;181;-29528
1452539098 ;315;181;-30212
1452539156 ;314;181;-30126
1452539213 ;314;181;-30195
1452539271 ;313;181;-30370
1452539329 ;314;180;-30012
1452539386 ;314;181;-30508
1452539444 ;314;181;-30718
1452539502 ;314;181;-29734
1452539560 ;314;181;-30620
1452539617 ;314;181;-30353
1452539675 ;314;181;-30004
1452539733 ;313;181;-30266
1452539791 ;312;181;-30515
1452539849 ;314;181;-29858
1452539906 ;314;181;-30019
1452539964 ;314;181;-30151
1452540022 ;313;181;-29933
1452540080 ;314;181;-29680
1452540138 ;314;181;-29347
1452540196 ;315;181;-30161
1452540254 ;313;181;-30057
1452540311 ;312;181;-29667
1452540369 ;314;181;-29691
1452540427 ;314;181;-29727
1452540485 ;314;181;-29159
1452540542 ;314;181;-29629
1452540600 ;312;181;-29065
1452540658 ;314;181;-29541
1452540716 ;313;181;-29488
1452540774 ;312;181;-29348
1452540831 ;314;181;-29210
1452540889 ;314;181;-29094
1452540947 ;314;181;-29322
1452541005 ;313;181;-29291
1452541063 ;314;181;-28638
1452541121 ;313;181;-28734
1452541178 ;314;181;-28729
1452541236 ;313;181;-29395
1452541294 ;312;181;-28832
1452541352 ;314;181;-28471
1452541410 ;315;181;-29124
1452541467 ;314;180;-29220
1452541525 ;314;180;-28925
1452541583 ;314;181;-29183
1452541641 ;314;180;-29181
1452541699 ;312;180;-29662
1452541757 ;313;180;-29840
1452541814 ;313;180;-29712
1452541872 ;312;180;-29743
1452541930 ;314;181;-29972
1452541988 ;314;180;-29484
1452542046 ;314;180;-29811
1452542104 ;313;180;-29949
1452542161 ;314;181;-30028
1452542219 ;313;180;-29903
1452542277 ;312;181;-30090
1452542335 ;314;181;-29966
1452542392 ;314;181;-30493
1452542450 ;314;181;-30652
1452542508 ;314;181;-30893
1452542565 ;313;181;-31113
1452542623 ;313;181;-31742
1452542681 ;314;181;-31816
1452542739 ;313;181;-31880
1452542797 ;314;182;-31757
1452542854 ;314;182;-32279
1452542912 ;314;182;-32493
1452542970 ;314;182;-32647
1452543028 ;313;182;-32273
1452543085 ;313;183;-32366
1452543143 ;313;183;-32608
1452543201 ;314;183;32219
1452543258 ;314;183;-32453
1452543316 ;314;183;-32635
1452543374 ;314;185;-32156
1452543432 ;315;185;32247
1452543489 ;314;185;-32269
1452543547 ;314;185;-32117
1452543605 ;311;185;-32213
1452543662 ;314;185;-32440
1452543720 ;313;186;32671
1452543777 ;314;186;32235
1452543835 ;313;186;-31807
1452543892 ;313;186;-31770
1452543950 ;313;186;-31334
1452544008 ;313;187;-31916
1452544065 ;314;187;-32071
1452544123 ;314;187;-31597
1452544181 ;313;187;-31714
1452544238 ;314;187;-31862
1452544296 ;314;187;-31343
1452544353 ;313;188;-31492
1452544411 ;313;188;-31381
1452544469 ;314;188;-31546
1452544527 ;313;188;-31047
1452544584 ;313;188;-31221
1452544642 ;313;188;-31060
1452544700 ;313;188;-31019
1452544758 ;312;188;-31021
1452544815 ;313;188;-31032
1452544873 ;313;188;-30928
1452544931 ;314;188;-31076
1452544989 ;313;188;-30815
1452545046 ;313;188;-30925
1452545104 ;314;188;-31166
1452545162 ;313;188;-30830
1452545220 ;311;188;-30828
1452545277 ;313;188;-31388
1452545335 ;313;188;-30533
1452545393 ;313;188;-30722
1452545450 ;313;188;-30754
1452545508 ;313;188;-30661
1452545565 ;314;188;-31268
1452545623 ;313;188;-30980
1452545680 ;313;188;-31351
1452545738 ;314;188;-31541
1452545796 ;313;188;-32400
1452545853 ;313;188;-31584
1452545911 ;314;188;-32180
1452545969 ;313;188;-32301
1452546026 ;313;188;-32564
1452546084 ;313;189;-32602
1452546142 ;313;189;32676
1452546199 ;314;189;-32531
1452546257 ;311;189;-32468
1452546315 ;313;189;-32638
1452546372 ;314;189;-32728
1452546430 ;314;189;32700
1452546487 ;314;189;32177
1452546545 ;313;190;32647
1452546603 ;313;190;-32526
1452546661 ;314;190;-32645
1452546718 ;313;190;-32660
1452546776 ;313;190;-32475
1452546834 ;314;190;-32397
1452546891 ;314;191;-32545
1452546949 ;314;191;-32046
1452547007 ;314;191;-31570
1452547065 ;314;191;-32191
1452547122 ;313;191;-32351
1452547180 ;314;192;-32553
1452547238 ;315;192;-32189
1452547296 ;313;192;-31823
1452547354 ;315;192;-31674
1452547411 ;314;192;-31889
1452547469 ;315;192;-32142
1452547527 ;311;192;-31823
1452547585 ;314;192;-32091
1452547642 ;313;192;-31901
1452547700 ;314;192;-31367
1452547758 ;313;192;-32014
1452547815 ;313;192;-32285
1452547873 ;314;192;-31272
1452547931 ;313;192;-31597
1452547988 ;314;192;-30554
1452548046 ;314;192;-31577
1452548104 ;314;192;-31175
1452548162 ;314;192;-31011
1452548220 ;314;192;-31264
1452548277 ;313;192;-31007
1452548335 ;313;192;-30964
1452548393 ;314;192;-30885
1452548450 ;314;192;-31126
1452548508 ;314;192;-30778
1452548566 ;314;192;-31023
1452548624 ;313;192;-31278
1452548681 ;314;192;-31842
1452548739 ;313;192;-31209
1452548796 ;314;192;-31282
1452548854 ;314;192;-31248
1452548911 ;313;192;-31404
1452548969 ;314;192;-31772
1452549027 ;313;192;-31550
1452549084 ;314;192;-32309
1452549142 ;313;192;-32627
1452549200 ;314;192;-32440
1452549258 ;314;192;-32730
1452549315 ;313;192;-32317
1452549373 ;313;193;-32568
1452549431 ;314;192;32632
1452549488 ;312;193;32524
1452549546 ;313;193;-32547
1452549604 ;313;193;32431
1452549661 ;314;193;32767
1452549719 ;314;193;-32697
1452549777 ;312;193;32355
1452549835 ;314;194;32357
1452549892 ;313;194;32734
1452549950 ;313;194;-32629
1452550008 ;315;194;-32263
1452550065 ;314;194;-32722
1452550123 ;313;194;-32455
1452550181 ;313;194;-31981
1452550238 ;313;194;-32296
1452550296 ;313;194;-32296
1452550354 ;314;194;-31950
1452550411 ;313;195;-32161
1452550469 ;313;195;-31582
1452550527 ;313;195;-31602
1452550584 ;314;195;-31852
1452550642 ;313;195;-32101
1452550700 ;314;195;-31505
1452550757 ;315;195;-31944
1452550815 ;314;195;-31361
1452550872 ;313;195;-31690
1452550930 ;313;195;-31176
1452550987 ;313;195;-31313
1452551045 ;313;195;-31364
1452551103 ;314;195;-31006
1452551160 ;314;195;-31267
1452551218 ;313;196;-31147
1452551276 ;314;195;-30701
1452551334 ;313;195;-30710
1452551391 ;313;195;-30593
1452551449 ;314;195;-30654
1452551507 ;312;195;-30570
1452551564 ;314;195;-30455
1452551622 ;313;195;-30609
1452551680 ;313;195;-30647
1452551737 ;314;195;-30404
1452551795 ;313;195;-30633
1452551853 ;314;195;-30779
1452551910 ;314;195;-30867
1452551968 ;314;195;-31063
1452552026 ;313;195;-30901
1452552084 ;313;195;-31281
1452552141 ;313;195;-31655
1452552199 ;314;195;-31744
1452552257 ;313;195;-31616
1452552314 ;314;195;-31943
1452552372 ;314;195;-32415
1452552430 ;313;195;-32282
1452552487 ;314;195;-32757
1452552545 ;314;195;32631
1452552603 ;314;195;-32647
1452552661 ;314;195;-32731
1452552718 ;313;195;32605
1452552776 ;313;195;32616
1452552833 ;314;196;32747
1452552891 ;313;196;32758
1452552949 ;313;196;32463
1452553007 ;314;196;-32689
1452553064 ;313;196;-32570
1452553122 ;313;196;32599
1452553180 ;311;196;32466
1452553237 ;313;196;32690
1452553295 ;314;197;-32494
1452553353 ;313;197;-32231
1452553410 ;314;197;-32122
1452553468 ;313;197;-31780
1452553526 ;313;197;-32096
1452553583 ;314;197;-32359
1452553641 ;313;197;-31955
1452553699 ;313;197;-32018
1452553756 ;314;197;-32055
1452553814 ;314;197;-31696
1452553872 ;314;197;-31912
1452553929 ;313;197;-31792
1452553987 ;313;197;-31399
1452554044 ;313;197;-31370
1452554102 ;313;197;-31702
1452554160 ;314;197;-31707
1452554217 ;314;197;-31569
1452554275 ;314;197;-31191
1452554333 ;313;197;-31181
1452554390 ;313;198;-31211
1452554448 ;313;197;-31186
1452554506 ;314;197;-31117
1452554564 ;313;197;-31035
1452554622 ;314;198;-30955
1452554679 ;313;197;-30979
1452554737 ;314;197;-30954
1452554795 ;313;197;-30933
1452554853 ;314;197;-30723
1452554910 ;313;197;-30628
1452554968 ;314;197;-30908
1452555026 ;315;197;-30966
1452555083 ;314;197;-30607
1452555141 ;314;197;-31073
1452555199 ;313;197;-31187
1452555257 ;314;197;-31242
1452555314 ;313;197;-31266
1452555372 ;313;197;-31686
1452555429 ;311;197;-31593
1452555487 ;314;197;-31875
1452555545 ;313;197;-32059
1452555602 ;313;197;-32090
1452555660 ;313;197;-31899
1452555718 ;314;197;-32078
1452555775 ;313;197;-32639
1452555833 ;314;197;-32493
1452555891 ;313;197;32759
1452555948 ;313;197;32509
1452556006 ;313;197;32203
1452556064 ;313;197;-32420
1452556121 ;314;197;-32408
1452556179 ;311;197;-32545
1452556237 ;311;197;32738
1452556295 ;314;198;-32462
1452556352 ;313;198;-32265
1452556410 ;314;198;-32718
1452556468 ;314;198;-32381
1452556525 ;314;198;-32393
1452556583 ;314;198;-32155
1452556641 ;314;198;-32145
1452556698 ;314;198;-31708
1452556756 ;314;198;-32087
1452556814 ;313;198;-32550
1452556871 ;314;198;-32203
1452556929 ;312;198;-31877
1452556986 ;314;198;-31920
1452557044 ;314;198;-31753
1452557102 ;312;199;-31657
1452557159 ;313;198;-31545
1452557217 ;314;198;-31614
1452557275 ;313;199;-31514
1452557332 ;314;198;-31675
1452557390 ;311;199;-31790
1452557448 ;314;198;-31471
1452557506 ;313;198;-31372
1452557563 ;314;199;-31381
1452557621 ;314;199;-31170
1452557679 ;314;198;-31318
1452557736 ;313;198;-30982
1452557794 ;313;198;-31112
1452557852 ;313;198;-30877
1452557910 ;314;198;-31169
1452557967 ;313;198;-30899
1452558025 ;313;198;-31153
1452558083 ;314;198;-31357
1452558141 ;312;198;-31319
1452558198 ;314;198;-31512
1452558256 ;313;198;-31447
1452558314 ;313;198;-31733
1452558371 ;313;198;-31559
1452558429 ;313;198;-31676
1452558487 ;314;198;-32190
1452558545 ;313;198;-31979
1452558602 ;313;198;-32340
1452558660 ;313;198;-32539
1452558718 ;314;197;-32684
1452558776 ;313;198;-32352
1452558833 ;314;198;32657
1452558891 ;313;198;-32765
1452558949 ;313;198;32714
1452559007 ;313;198;-32697
1452559064 ;315;198;-32565
1452559122 ;314;198;32738
1452559180 ;313;198;-32446
1452559237 ;313;199;-32270
1452559295 ;314;198;-32604
1452559353 ;315;199;-32497
1452559410 ;314;199;-32436
1452559468 ;314;199;-32385
1452559526 ;313;199;-32535
1452559584 ;313;199;-32456
1452559641 ;314;199;-31966
1452559699 ;314;199;-32449
1452559757 ;313;199;-32240
1452559814 ;312;199;-31734
1452559872 ;314;199;-32137
1452559930 ;313;199;-31782
1452559988 ;313;199;-31931
1452560045 ;313;199;-32022
1452560103 ;313;199;-32141
1452560161 ;314;199;-31723
1452560218 ;314;199;-31657
1452560276 ;313;199;-31676
1452560334 ;313;199;-31599
1452560391 ;314;199;-31554
1452560449 ;313;199;-31607
1452560507 ;314;199;-31190
1452560564 ;314;199;-31303
1452560622 ;313;199;-31350
1452560680 ;313;199;-31183
1452560737 ;313;199;-31445
1452560795 ;313;199;-31278
1452560853 ;313;199;-31092
1452560911 ;313;199;-31014
1452560968 ;314;199;-31130
1452561026 ;314;199;-31079
1452561084 ;314;199;-30956
1452561142 ;314;199;-31046
1452561199 ;313;199;-31535
1452561257 ;312;199;-30994
1452561315 ;313;199;-30753
1452561372 ;313;198;-31026
1452561430 ;314;198;-30668
1452561488 ;313;198;-30966
1452561545 ;313;199;-30890
1452561603 ;313;198;-30889
1452561661 ;315;198;-31775
1452561719 ;313;198;-31787
1452561776 ;313;198;-31243
1452561834 ;314;198;-31801
1452561892 ;313;198;-31538
1452561950 ;314;198;-32127
1452562007 ;312;198;-32182
1452562065 ;313;198;-32265
1452562123 ;313;198;-32446
1452562180 ;313;198;-32466
1452562238 ;313;198;-32537
1452562295 ;314;198;-32578
1452562353 ;313;198;-32767
1452562411 ;313;198;32763
1452562468 ;314;198;-32445
1452562526 ;311;198;32753
1452562584 ;314;198;-32523
1452562642 ;313;199;-32660
1452562699 ;314;198;-32547
1452562757 ;313;199;-32234
1452562815 ;314;199;32753
1452562872 ;313;199;-32348
1452562930 ;312;199;-32277
1452562988 ;314;199;-32203
1452563045 ;315;199;-32306
1452563103 ;314;199;-32147
1452563161 ;313;199;-32332
1452563218 ;313;199;-31696
1452563276 ;313;199;-31945
1452563333 ;314;199;-31828
1452563391 ;313;199;-31565
1452563449 ;313;199;-31713
1452563506 ;314;199;-31600
1452563564 ;314;199;-32108
1452563622 ;312;199;-31480
1452563679 ;312;199;-31259
1452563737 ;313;199;-31348
1452563794 ;312;199;-31340
1452563852 ;313;199;-31521
1452563910 ;314;199;-31459
1452563967 ;312;199;-31399
1452564025 ;312;199;-31466
1452564083 ;314;199;-31184
1452564140 ;313;199;-31331
1452564198 ;314;199;-31382
1452564256 ;312;199;-31173
1452564313 ;311;199;-31250
1452564371 ;313;199;-31060
1452564429 ;313;199;-31080
1452564486 ;314;199;-31114
1452564544 ;313;199;-30549
1452564602 ;313;198;-31244
1452564659 ;313;198;-30919
1452564717 ;312;198;-30791
1452564775 ;313;198;-31169
1452564833 ;313;198;-30765
1452564890 ;312;198;-30782
1452564948 ;313;198;-31054
1452565005 ;312;198;-31079
1452565063 ;313;198;-31593
1452565121 ;313;198;-31336
1452565178 ;313;198;-31067
1452565236 ;313;198;-31328
1452565294 ;314;198;-31526
1452565351 ;313;198;-31117
1452565409 ;313;198;-31422
1452565466 ;314;197;-31588
1452565524 ;314;198;-31823
1452565582 ;314;198;-31684
1452565640 ;314;198;-31557
1452565697 ;313;197;-31789
1452565755 ;313;198;-31709
1452565813 ;314;198;-31652
1452565871 ;312;198;-31996
1452565928 ;315;197;-31752
1452565986 ;314;198;-32098
1452566044 ;314;198;-31834
1452566101 ;311;198;-31993
1452566159 ;313;197;-32215
1452566217 ;312;198;-31580
1452566274 ;312;198;-32322
1452566332 ;312;198;-31687
1452566390 ;314;198;-32149
1452566448 ;313;198;-31879
1452566505 ;313;198;-32006
1452566563 ;312;198;-31603
1452566620 ;314;198;-31732
1452566678 ;313;198;-31703
1452566736 ;313;198;-31260
1452566793 ;313;198;-31218
1452566851 ;314;198;-31211
1452566909 ;313;198;-32158
1452566967 ;312;198;-31475
1452567024 ;314;198;-30988
1452567082 ;313;198;-31130
1452567140 ;313;198;-31192
1452567198 ;314;198;-31518
1452567256 ;312;198;-31319
1452567313 ;314;198;-30856
1452567371 ;314;198;-31090
1452567428 ;313;198;-31002
1452567486 ;313;198;-31037
1452567544 ;314;197;-30530
1452567602 ;314;197;-30722
1452567659 ;313;197;-30730
1452567717 ;313;197;-30658
