timestamp;capacitance;temperature;light
;314;206;-31762
;315;207;-31767
;314;206;-32488
;314;207;-32364
;314;206;-31090
;316;206;-32492
;315;206;-30542
;313;206;-30579
;314;206;-31022
;314;206;-31460
;314;206;-31157
;315;206;-31301
;314;206;-31928
;314;206;-31694
;314;206;-30582
;315;206;-29021
;314;206;-32101
;313;205;-30498
;315;205;-30604
;314;205;-30879
;315;205;-30315
;314;205;-29831
;314;205;-29346
;315;205;-29006
;313;205;-29235
;315;205;-29137
;314;204;-29068
;313;205;-29783
;314;204;-29637
;315;204;-29350
;315;204;-29897
;313;204;-29776
;314;204;-30220
;313;204;-30408
;313;204;-30117
;314;204;-30383
;313;204;-30783
;314;204;-31133
;314;204;-30498
;314;204;-31232
;313;204;-31044
;314;204;-31175
;313;204;-30987
;313;204;-31436
;314;204;-31172
;313;204;-30995
;313;204;-30851
;314;204;-31103
;313;205;-30874
;314;204;-31223
;314;205;-30920
;314;205;-30739
;314;205;-30773
;313;205;-31142
;314;205;-30864
;313;205;-30979
;313;205;-30520
;314;205;-30102
;314;205;-30550
;313;205;-30098
;313;205;-30246
;312;205;-31459
;314;205;-32080
;313;205;-31426
;313;205;-30184
;313;205;-31555
;313;205;32708
;313;205;-31935
;313;205;-32133
;314;205;-32205
;313;205;-31618
;313;205;-31540
;313;205;-32362
;313;205;-31902
;313;205;-31594
;313;205;-31270
;313;205;-31341
;313;205;-31252
;314;205;-31429
;314;204;-31778
;314;204;-31078
;313;204;-31316
;313;204;-30661
;314;204;-31672
;313;204;-31030
;313;204;-31096
;313;204;-32208
;313;204;-30497
;314;204;-31333
;313;203;-30337
;313;204;-30302
;313;203;-32147
;313;203;-31502
;313;203;-32351
;313;203;-31104
;314;203;-32238
;313;203;-31527
;313;203;-32420
;314;203;-32509
;313;203;-32519
;313;203;32330
;313;203;-32561
;313;203;32012
;313;203;32609
;314;203;32511
;314;203;31716
;313;203;31313
;313;203;32563
;313;203;31565
;313;204;32164
;313;203;32688
;313;204;31821
;313;204;32259
;313;204;32192
;313;204;31826
;313;204;32359
;313;204;31880
;314;204;32387
;313;204;31990
;313;205;32382
;313;205;32045
;313;205;32493
;313;205;32578
;313;205;-32311
;314;205;32481
;313;205;-32484
;312;205;32224
;314;205;-32522
;312;205;-32352
;314;205;32463
;313;205;32607
;313;205;-31567
;313;205;-32697
;313;205;-31271
;313;205;-32191
;314;205;-32729
;313;205;-31895
;313;205;-32659
;314;205;-31154
;314;205;-32104
;313;205;-31397
;314;205;-31335
;313;205;-31895
;313;205;-32039
;313;205;-31959
;313;205;-32006
;314;204;-30730
;313;205;-30696
;313;204;-31382
;313;204;-31965
;313;204;-32074
;312;204;-31942
;313;204;-31568
;313;204;-31584
;313;204;-31151
;314;204;-31175
;314;204;-31362
;313;204;-31843
;313;204;-31323
;313;203;-31790
;313;204;-30490
;313;203;-31349
;313;203;-32073
;313;203;-30432
;313;203;-31600
;313;203;-30913
;312;203;-30679
;313;203;-31777
;313;203;-32111
;313;203;-30495
;313;202;-32121
;313;202;-31814
;313;202;-32255
;314;202;-32081
;314;202;-31340
;313;202;-32350
;313;202;-31173
;313;202;-32333
;313;202;-32445
;313;202;-32583
;313;202;-32293
;313;202;-31179
;313;202;-32516
;312;202;-31173
;313;202;-32105
;312;202;-32224
;314;202;-31909
;313;202;-32387
;314;202;-32168
;314;202;-32098
;313;202;-32170
;313;202;-32227
;313;202;-30342
;313;202;-30233
;313;202;-30762
;312;202;-31521
;312;202;-31497
;313;202;-30342
;313;202;-31517
;313;202;-31542
;313;202;-29641
;313;202;-31157
;311;201;-30555
;314;201;-31077
;313;201;-30621
;313;201;-29866
;313;201;-31213
;313;201;-31308
;313;201;-31458
;313;201;-30000
;313;201;-31081
;314;200;-29097
;313;201;-29925
;313;200;-30817
;313;201;-31345
;313;201;-30942
;313;200;-30472
;314;200;-30901
;313;200;-30693
;313;200;-31216
;313;200;-31111
;313;200;-31176
;313;200;-30638
;314;200;-30735
;312;200;-31314
;312;199;-29401
;313;199;-31347
;313;200;-31609
;313;199;-30644
;314;199;-30943
;312;199;-31347
;313;199;-31316
;311;199;-31136
;313;199;-30276
;313;199;-31570
;313;199;-30925
;311;199;-31162
;313;199;-31560
;314;199;-29888
;313;199;-30398
;312;199;-30716
;313;199;-31445
;313;199;-31094
;313;199;-30868
;313;199;-29531
;313;199;-31279
;313;198;-31166
;313;198;-30435
;313;198;-31150
;313;198;-30545
;314;198;-29368
;313;198;-30599
;314;198;-31180
;312;198;-29847
;314;197;-30934
;313;198;-31057
;313;198;-30914
;313;197;-30332
;313;197;-30854
;313;197;-30722
;313;197;-31170
;312;197;-29599
;313;197;-29888
;313;197;-30562
;313;197;-31349
;312;197;-30931
;314;197;-28955
;313;197;-30938
;312;197;-29942
;313;197;-30477
;313;197;-29622
;312;197;-29707
;313;197;-30572
;313;196;-30426
;313;196;-31017
;313;196;-30467
;313;196;-31198
;313;196;-30538
;314;196;-30023
;312;196;-30176
;313;196;-29959
;313;196;-30149
;313;196;-29906
;313;196;-29935
;313;195;-30139
;313;196;-30237
;312;196;-30337
;313;196;-30332
;313;196;-29557
;312;196;-30444
;313;196;-30080
;313;196;-29924
;312;196;-30562
;313;195;-30738
;314;195;-30332
;312;196;-30232
;313;196;-30104
;313;195;-30604
;314;195;-29853
;313;195;-30093
;312;196;-30453
;313;196;-30092
;313;195;-30255
;313;196;-30001
;312;196;-30026
;313;196;-30036
;312;195;-29883
;313;196;-29529
;313;196;-29856
;312;195;-29662
;313;195;-29976
;313;195;-30049
;313;196;-30064
;313;196;-29903
;312;196;-30096
;312;195;-29923
;313;195;-29638
;312;196;-29936
;313;196;-29613
;313;196;-30777
;314;196;-30361
;313;196;-29852
;313;195;-29652
;313;195;-30042
;312;196;-29953
;312;195;-29947
;313;196;-29770
;313;196;-29718
;312;195;-30086
;313;195;-28856
;313;195;-30088
;312;195;-29782
;312;195;-29912
;313;195;-31217
;313;195;-29865
;313;195;-29721
;313;195;-29930
;313;195;-29794
;313;195;-30139
;313;195;-29807
;313;195;-29828
;313;194;-29509
;313;195;-30388
;312;194;-30033
;313;194;-29663
;313;194;-29928
;312;194;-31381
;312;194;-30108
;313;194;-31086
;313;194;-30861
;313;194;-30852
;312;194;-30494
;313;194;-30409
;313;194;-31357
;312;194;-31351
;313;194;-30427
;313;194;-31016
;313;194;-30560
;312;194;-30761
;312;194;-31243
;312;194;-30361
;312;194;-30320
;312;194;-30369
;313;194;-30368
;313;194;-29764
;312;194;-31165
;313;194;-30506
;312;194;-30829
;312;194;-30321
;313;194;-29666
;312;194;-30743
;312;194;-30162
;313;194;-31022
;312;194;-31045
;313;194;-29326
;313;194;-30988
;312;194;-29848
;312;194;-30537
;313;194;-30798
;313;193;-30957
;312;194;-30068
;313;194;-30355
;313;194;-29794
;314;193;-29912
;312;193;-30632
;312;193;-31028
;312;194;-30867
;312;193;-30800
;312;193;-30620
;313;193;-30181
;313;193;-29970
;312;193;-29689
;313;193;-30391
;313;193;-30561
;313;193;-30794
;313;193;-30522
;312;193;-30674
;313;193;-31159
;312;193;-29978
;313;193;-29998
;313;193;-30404
;313;192;-30569
;313;193;-30706
;313;193;-30467
;313;193;-30825
;313;193;-29999
;313;193;-30360
;312;193;-29175
;313;193;-30106
;313;193;-29835
;314;193;-28957
;313;193;-29560
;313;193;-29871
;312;192;-31221
;313;193;-30472
;313;193;-29281
;313;192;-30981
;313;193;-30376
;313;193;-30370
;313;193;-30362
;313;193;-30461
;313;193;-30114
;313;192;-30000
;312;193;-31082
;313;192;-29444
;313;193;-30854
;313;192;-29943
;312;192;-31174
;313;193;-31265
;312;192;-29017
;313;192;-29446
;313;192;-29815
;312;192;-30000
;313;192;-30459
;313;192;-30359
;313;192;-29675
;312;192;-29080
;313;192;-29815
;312;192;-29705
;312;192;-29890
;313;192;-30592
;313;192;-30089
;313;192;-29423
;313;192;-29858
;313;192;-29439
;313;192;-30525
;312;192;-29533
;314;192;-30905
;313;192;-29910
;313;192;-29478
;312;192;-29479
;313;192;-29882
;313;192;-29818
;312;192;-30845
;313;192;-29654
;312;192;-29789
;313;191;-30460
;312;192;-29434
;312;191;-29435
;313;191;-30503
;313;192;-30036
;313;191;-30309
;312;192;-29790
;313;191;-30365
;313;191;-30464
;313;191;-29999
;313;191;-30706
;313;191;-30731
;312;191;-29850
;313;191;-29626
;313;191;-29890
;313;191;-30469
;313;191;-30323
;312;191;-29857
;313;191;-29104
;313;191;-28959
;311;191;-29321
;313;191;-29407
;313;191;-29191
;313;191;-30348
;313;191;-30220
;312;191;-29198
;313;191;-29046
;313;191;-28811
;314;191;-29458
;311;191;-30424
;313;191;-28420
;313;191;-28833
;312;191;-29181
;313;191;-28911
;312;191;-28932
;313;191;-29958
;313;190;-29119
;313;190;-30779
;312;191;-29001
;312;191;-30472
;313;191;-29336
;312;190;-29866
;313;190;-29218
;313;190;-29136
;312;190;-29408
;312;191;-29031
;312;191;-29266
;314;191;-28894
;312;190;-29260
;313;190;-29394
;313;190;-29372
;312;190;-29436
;312;190;-29238
;311;190;-29304
;313;190;-29122
;312;190;-29639
;313;190;-30867
;313;190;-29053
;312;190;-29349
;313;190;-29375
;312;190;-29207
;313;190;-29189
;314;190;-29008
;313;190;-29237
;313;190;-29043
;313;190;-29112
;312;190;-29327
;313;190;-29374
;312;190;-28995
;313;190;-30043
;312;190;-28844
;314;190;-29138
;313;190;-28688
;313;190;-29354
;313;189;-28846
;313;190;-28822
;312;189;-30271
;312;189;-28993
;313;190;-28431
;313;189;-28754
;313;189;-28651
;312;189;-28283
;312;189;-28576
;311;189;-28544
;312;189;-28767
;312;189;-28163
;312;189;-28288
;312;189;-29782
;312;189;-28626
;313;189;-28332
;313;189;-28480
;313;189;-28813
;312;189;-28455
;313;189;-28222
;312;189;-28503
;312;189;-28758
;311;189;-28493
;313;189;-28255
;313;189;-28407
;312;189;-28688
;313;189;-28142
;313;189;-29277
;313;189;-28367
;313;188;-28445
;312;189;-28829
;312;188;-29130
;312;188;-28771
;313;189;-28277
;313;188;-28903
;312;188;-29111
;313;189;-30066
;312;188;-28810
;313;188;-28598
;312;188;-28831
;313;188;-28594
;312;188;-28926
;312;188;-28975
;313;188;-28992
;312;188;-28679
;312;188;-28644
;313;188;-29033
;313;188;-28869
;312;188;-28322
;312;188;-29439
;312;188;-28544
;313;188;-30248
;312;188;-28815
;312;188;-28641
;312;188;-28851
;312;188;-29875
;311;188;-28567
;313;188;-28743
;313;188;-28872
;313;188;-28577
;312;188;-28751
;313;188;-28828
;311;188;-28709
;313;188;-28836
;312;187;-28851
;312;187;-30038
;312;187;-29320
;312;188;-29541
;312;188;-29436
;312;187;-31043
;313;187;-29589
;313;187;-29961
;313;187;-30311
;312;187;-31773
;312;187;-30645
;313;187;-31888
;312;187;-31748
;312;187;-31577
;312;187;-32598
;313;187;-28949
;313;187;-29913
;312;187;-30647
;314;187;-31531
;311;187;-32476
;312;187;32584
;313;187;31362
;313;187;30361
;312;187;29093
;313;187;28093
;313;187;27057
;312;187;25974
;312;187;24798
;313;187;23843
;311;186;22522
;313;186;21502
;313;186;20553
;313;187;19642
;312;187;18722
;313;186;17649
;311;186;16858
;311;186;16245
;311;186;15732
;312;186;15176
;313;186;14591
;312;186;13992
;313;186;13584
;313;186;13063
;312;186;12685
;313;186;12284
;313;186;11823
;313;186;11412
;311;186;11007
;313;186;10743
;313;186;10338
;313;186;10033
;313;186;9656
;311;186;9239
;312;186;8937
;312;186;8791
;313;186;8480
;313;186;7971
;312;186;7709
;311;186;7596
;312;186;7292
;312;186;7083
;313;186;7044
;312;186;7146
;313;186;7144
;313;186;7361
;312;186;7414
;312;186;7434
;312;186;7108
;313;186;7042
;313;186;6730
;313;186;6548
;313;186;6222
;313;185;6098
;312;186;5968
;311;186;5900
;313;185;5757
;313;185;5685
;312;185;5455
;313;186;5455
;313;185;5404
;314;185;5474
;312;185;5276
;313;185;5292
;313;185;5200
;313;185;5128
;312;185;5036
;312;185;4981
;313;185;4845
;312;185;4646
;313;185;4453
;312;185;4411
;312;185;4387
;312;185;4244
;312;185;4028
;313;185;3743
;313;185;3398
;313;185;3074
;313;185;2989
;312;185;3096
;313;185;3342
;311;185;3482
;313;185;3921
;312;185;3899
;313;185;3889
;314;185;4034
;312;185;4102
;313;185;3942
;313;185;3794
;313;185;3815
;313;185;4000
;312;183;3923
;313;183;3729
;312;182;3636
;313;182;3576
;314;182;3430
;314;182;3089
;313;181;2832
;312;181;2855
;313;180;3103
;313;180;3181
;313;179;3572
;313;179;3475
;313;178;3025
;312;178;2606
;313;177;2382
;314;177;2215
;312;176;2545
;313;176;2561
;314;175;2690
;314;175;2822
;313;174;2617
;314;174;2909
;314;173;2762
;314;172;2803
;313;172;2836
;312;171;2888
;314;171;2940
;312;171;2808
;313;170;2773
;313;170;2866
;313;170;2980
;314;169;2863
;312;169;2644
;313;169;2575
;313;169;2671
;313;169;2785
;313;169;2911
;312;168;2967
;314;169;3040
;312;168;3023
;313;168;2901
;313;168;2696
;312;169;2571
;313;168;2643
;312;168;2769
;312;168;2918
;312;169;3031
;312;168;3171
;311;169;3216
;312;169;3055
;312;169;2891
;312;169;2877
;312;169;2925
;313;169;2799
;313;169;2801
;313;169;2944
;313;169;3078
;312;169;3101
;313;170;2940
;313;169;2669
;313;169;2644
;312;170;2637
;311;170;2528
;312;170;2344
;313;170;2429
;313;170;2484
;312;170;2575
;313;170;2744
;313;171;2808
;311;171;2794
;313;171;2853
;312;171;2956
;312;171;2861
;313;171;2869
;311;171;2970
;313;171;2930
;313;171;2778
;313;171;2697
;312;172;2757
;312;171;2909
;312;172;3032
;313;172;3039
;312;172;3009
;312;172;3044
;312;172;3060
;312;172;2999
;312;172;2982
;312;172;2947
;313;172;2880
;312;172;2754
;313;172;2581
;313;172;2536
;313;173;2539
;312;173;2540
;313;173;2491
;312;173;2499
;312;173;2543
;313;173;2646
;313;173;2641
;312;173;2515
;312;173;2384
;312;174;2278
;312;174;2231
;312;174;2229
;311;174;2218
;313;174;2244
;312;174;2270
;312;174;2291
;312;174;2259
;312;174;2261
;313;174;2260
;312;174;2167
;312;174;2064
;313;174;2051
;312;174;2119
;313;174;2207
;312;174;2224
;313;174;2194
;313;175;2163
;312;175;2192
;314;175;2204
;313;175;2179
;313;175;2134
;313;175;2164
;312;175;2163
;312;175;2194
;312;175;2197
;313;175;2189
;313;175;2159
;312;175;2133
;313;175;2144
;312;175;2180
;313;175;2169
;313;175;2126
;311;176;2022
;312;176;1912
;313;176;1877
;313;176;1907
;313;176;1952
;312;176;1945
;313;176;1981
;313;176;1990
;313;176;1964
;312;176;1931
;313;176;1884
;311;176;1853
;313;176;1797
;313;176;1710
;313;176;1691
;313;176;1755
;311;176;1809
;313;176;1759
;312;176;1713
;312;176;1721
;313;176;1721
;313;176;1712
;312;176;1703
;312;176;1732
;312;176;1729
;312;176;1717
;313;176;1686
;313;176;1663
;312;176;1646
;313;177;1699
;312;176;1663
;312;176;1591
;312;177;1466
;313;176;1429
;312;176;1518
;312;177;1605
;312;177;1687
;311;176;1742
;314;177;1707
;313;177;1633
;312;177;1639
;312;177;1656
;313;177;1670
;314;177;1687
;313;177;1717
;312;177;1808
;312;177;1840
;313;177;1847
;312;177;1858
;313;177;1877
;312;177;1866
;313;177;1855
;312;177;1817
;314;177;1827
;312;177;1888
;312;177;2018
;313;177;2078
;313;177;2069
;313;177;2046
;312;177;2037
;312;177;2007
;313;178;2026
;312;177;2039
;314;177;2047
;312;177;1970
;312;177;1896
;313;177;1811
;313;178;1734
;313;177;1737
;312;178;1752
;312;177;1791
;313;178;1808
;312;178;1846
;314;178;1873
;313;178;1929
;312;178;2007
;313;178;2032
;312;178;1991
;313;178;1941
;314;178;1927
;313;178;1897
;314;177;1915
;313;178;1944
;313;178;1972
;313;178;1983
;313;178;1990
;313;178;1960
;313;178;1926
;313;178;1888
;312;178;1897
;313;178;1893
;314;178;1943
;313;179;1995
;314;178;2005
;313;178;2013
;313;179;1951
;314;178;1958
;312;179;1921
;313;178;1877
;314;179;1853
;314;178;1824
;314;179;1849
;313;179;1912
;314;179;1969
;313;179;2023
;314;179;2082
;313;179;2207
;314;179;2331
;313;179;2514
;314;179;2675
;314;179;2812
;313;179;2839
;312;179;2797
;314;179;2777
;313;179;2843
;313;179;2883
;314;179;2957
;314;179;3110
;314;179;3155
;315;179;3171
;313;179;3205
;314;179;3212
;313;179;3249
;314;179;3307
;314;179;3400
;314;179;3559
;314;179;3575
;313;179;3679
;314;179;3662
;313;179;3628
;314;179;3527
;313;179;3615
;313;179;3820
;312;179;3992
;313;179;4256
;312;179;4237
;313;179;4090
;313;179;3999
;313;180;3931
;313;180;4088
;313;179;4137
;314;180;4141
;313;179;4202
;313;179;4140
;314;179;4232
;314;180;4416
;313;179;4349
;314;179;4285
;314;179;4365
;314;179;4482
;313;180;4662
;314;180;-1
;314;179;5084
;313;180;5358
;314;180;4617
;314;179;4400
;313;179;4481
;314;179;4692
;314;179;4789
;313;179;4682
;315;179;4653
;314;180;4818
;314;180;4827
;313;180;-1
;314;179;5110
;314;180;5699
;314;179;5986
;314;179;6117
;314;179;6078
;313;179;5764
;313;179;5891
;314;179;5850
;313;179;5861
;313;180;5613
;314;180;5623
;313;180;5826
;314;180;6229
;313;179;6463
;314;179;6732
;314;179;6389
;315;179;6047
;314;180;6133
;314;180;6429
;314;179;6339
;313;180;6560
;313;180;6236
;315;180;6313
;313;179;6663
;315;180;6595
;313;180;6383
;314;179;6664
;314;180;7086
;314;180;6881
;313;180;6945
;314;179;6949
;315;179;7027
;314;180;6976
;312;180;7123
;313;180;7194
;314;180;7377
;313;180;7582
;314;180;7590
;313;180;7580
;313;180;7668
;313;180;7946
;313;180;8265
;313;180;8478
;314;179;8874
;312;180;8574
;314;180;8356
;313;180;8264
;313;180;8244
;313;179;8594
;313;180;9013
;314;179;9073
;312;180;8908
;313;180;8651
;313;180;8701
;312;180;9229
;313;180;9824
;312;180;10238
;311;180;10207
;314;180;10125
;312;180;10168
;313;179;10149
;313;180;10221
;311;180;10258
;313;179;10277
;314;180;10123
;312;180;9958
;313;179;10030
;314;180;10602
;313;180;11525
;313;180;12649
;312;180;13357
;312;180;13274
;313;179;12411
;314;180;12052
;313;180;11954
;313;180;12630
;313;180;13607
;313;180;14952
;313;180;15596
;313;180;16052
;314;179;16591
;313;180;16617
;313;180;16674
;313;180;17027
;313;179;17063
;312;179;17254
;313;180;17113
;314;180;16580
;312;179;16495
;314;180;16805
;314;180;17334
;313;180;17552
;313;180;18093
;313;180;18313
;314;180;18602
;313;180;19060
;313;179;19703
;313;180;19924
;313;180;20125
;313;179;20646
;313;180;21459
;314;179;21963
;312;179;22708
;314;179;23436
;313;179;24410
;314;179;24356
;312;179;24750
;312;179;25619
;313;179;25303
;312;179;27106
;313;180;26239
;312;179;26517
;313;179;26859
;312;179;26632
;314;179;26835
;314;179;27245
;312;179;28367
;314;180;28749
;313;179;29109
;313;179;29958
;312;179;30140
;313;179;30953
;314;179;31921
;313;179;31929
;312;179;-32582
;313;179;-31729
;313;179;-31140
;314;179;-31418
;313;179;32726
;312;179;31944
;314;179;32451
;313;179;-32131
;312;179;-31773
;313;179;-31332
;313;179;-31139
;313;179;-30937
;314;179;-30514
;312;179;-30380
;312;179;-30260
;313;179;-30102
;312;179;-30095
;313;179;-29677
;312;179;-29152
;313;179;-29136
;313;179;-29185
;312;179;-28760
;313;179;-28663
;313;179;-28631
;313;179;-28374
;312;179;-28030
;313;179;-27828
;313;179;-28120
;312;179;-27793
;312;179;-28067
;312;179;-27883
;314;179;-27529
;313;179;-27674
;312;179;-27763
;312;179;-27743
;314;179;-27408
;313;179;-27365
;313;179;-27804
;313;179;-27361
;314;179;-27489
;313;179;-27495
;313;179;-27461
;315;179;-27216
;313;179;-27661
;312;179;-27610
;314;179;-27268
;312;179;-27244
;314;179;-27702
;313;179;-27639
;313;179;-27764
;314;179;-27380
;313;179;-27536
;313;179;-27630
;314;178;-27575
;313;179;-27433
;313;179;-27627
;313;179;-27232
;313;179;-27353
;312;179;-27379
;312;179;-27452
;313;179;-27525
;313;179;-27317
;312;179;-27268
;312;179;-27593
;313;179;-27406
;312;179;-27209
;313;178;-27634
;313;179;-27553
;312;178;-27385
;312;179;-27410
;313;178;-27629
;312;179;-27156
;314;179;-27546
;313;179;-27519
;313;179;-27205
;312;179;-27489
;314;178;-27441
;312;178;-27529
;313;178;-27316
;313;178;-27739
;312;178;-27770
;312;179;-27471
;314;178;-27472
;313;178;-27636
;313;179;-27468
;313;178;-27567
;312;178;-28041
;314;178;-27134
;313;179;-27720
;313;178;-27533
;312;178;-27680
;314;179;-27579
;313;178;-27396
;312;178;-27551
;313;178;-27050
;313;178;-27061
;313;178;-27677
;313;178;-27504
;312;178;-27435
;313;178;-27364
;313;178;-27584
;313;179;-27392
;312;178;-27331
;312;178;-27333
;313;178;-27591
;313;178;-27215
;311;178;-28179
;312;178;-27586
;313;178;-29206
;313;178;-27605
;313;178;-27531
;313;178;-28231
;313;178;-27302
;313;178;-27725
;313;178;-27469
;313;178;-27343
;312;178;-27148
;314;178;-27797
;313;178;-27593
;313;178;-28676
;313;178;-28861
;313;178;-27663
;313;178;-27689
;313;178;-27625
;312;178;-27719
;313;178;-27332
;314;178;-27954
;313;178;-28464
;312;178;-27344
;313;178;-27880
;312;178;-27840
;313;178;-28273
;312;178;-27496
;313;178;-27814
;313;178;-27905
;314;178;-27552
;312;178;-27845
;313;178;-27780
;312;178;-28076
;312;178;-27640
;313;178;-27856
;312;178;-27962
;312;178;-27729
;313;178;-28046
;313;178;-28170
;313;178;-28234
;312;178;-27736
;313;178;-28071
;313;178;-28085
;312;178;-28410
;312;178;-27494
;312;178;-28328
;313;178;-28088
;312;178;-29056
;313;178;-28414
;313;178;-29247
;313;178;-28976
;312;178;-29086
;312;178;-27934
;312;178;-28917
;312;177;-28723
;314;178;-28586
;313;178;-27898
;313;178;-29481
